,SCA,xmid,ymid,ramid,decmid,xmin,ymin,xmax,ymax,straylight_total,mainoffender_total
58,3,3832,1277,206.20263316276043,49.460349526613655,3577,1022,4088,1533,0.0025138923,4492
59,3,3832,1788,206.22275305227302,49.45376171867423,3577,1533,4088,2044,0.002772025,4492
60,3,3832,2299,206.24286753394884,49.44717042124319,3577,2044,4088,2555,0.0028221342,4492
61,3,3832,2810,206.26297660501183,49.44057563693199,3577,2555,4088,3066,0.0029956854,4492
62,3,3832,3321,206.28308026269278,49.43397736835389,3577,3066,4088,3577,0.002814445,4492
63,3,3832,3832,206.30317850422927,49.427375618123655,3577,3577,4088,4088,0.002778929,4492
0,4,255,255,206.59207234905048,49.361030498608756,0,0,511,511,0.0029590398,4492
1,4,255,766,206.61312339677133,49.35408092853933,0,511,511,1022,0.0028143672,4492
2,4,255,1277,206.63416850302937,49.34712753438501,0,1022,511,1533,0.0028116135,4492
3,4,255,1788,206.65520766466346,49.34017031916155,0,1533,511,2044,0.002884794,4492
4,4,255,2299,206.67624087852073,49.333209285886625,0,2044,511,2555,0.0028822543,4492
5,4,255,2810,206.6972681414564,49.326244437579895,0,2555,511,3066,0.0029397374,4492
6,4,255,3321,206.71828945033394,49.319275777262924,0,3066,511,3577,0.002823952,4492
7,4,255,3832,206.73930480202498,49.31230330795925,0,3577,511,4088,0.0027896564,4492
8,4,766,255,206.60323504172297,49.37481385769945,511,0,1022,511,0.002982235,4492
9,4,766,766,206.62429041959936,49.36786226159515,511,511,1022,1022,0.00282289,4492
10,4,766,1277,206.64533985010917,49.36090684013237,511,1022,1022,1533,0.002890753,4492
11,4,766,1788,206.66638333009212,49.35394759632905,511,1533,1022,2044,0.0031418237,4492
12,4,766,2299,206.6874208563964,49.34698453320507,511,2044,1022,2555,0.0029615776,4492
13,4,766,2810,206.70845242587822,49.34001765378226,511,2555,1022,3066,0.0027954797,4492
14,4,766,3321,206.72947803540208,49.333046961084385,511,3066,1022,3577,0.0029133116,4492
15,4,766,3832,206.75049768184067,49.326072458137084,511,3577,1022,4088,0.0029201217,4492
16,4,1277,255,206.61440400067082,49.38859614666336,1022,0,1533,511,0.002815845,4492
17,4,1277,766,206.63546370864773,49.38164252361632,1022,511,1533,1022,0.0029076722,4492
