,healpix_5,source_id,source_id_2,ra,dec,wise_ra,wise_dec,tmass_ra,tmass_dec,phot_bp_mean_mag,phot_g_mean_mag,phot_rp_mean_mag,parallax,w1,w1_error,w2,w2_error,w3,w3_error,w4,w4_error,j,j_error,h,h_error,ks,ks_error,g,bp,rp,phot_g_mean_mag_AB,phot_bp_mean_mag_AB,phot_rp_mean_mag_AB,phot_j_mean_mag_AB,phot_h_mean_mag_AB,phot_ks_mean_mag_AB,phot_w1_mean_mag_AB,phot_w2_mean_mag_AB,phot_w3_mean_mag_AB,phot_w4_mean_mag_AB
571,571,571,571,19.706460080724906,37.2279425989291,19.706460080724906,37.2279425989291,19.706460080724906,37.2279425989291,4.472092326726485,4.197339639080284,3.8763984346213345,0.0,47.17621793927181,0.0,25.405848946185117,0.0,7.22850789556614,0.0,21.24005930725947,0.0,129.78074993869504,0.0,133.2214072525809,0.0,97.84203033959503,0.0,76.0438583801751,59.0422731050827,102.19758333209101,4.197339639080284,4.472092326726485,3.8763984346213345,3.6169743014930935,3.5885649577217222,3.9236863593659157,4.715692197304655,5.387665720986403,6.7523783506774535,5.582110687340409
572,572,572,572,22.59895696002746,37.17418311158121,22.59895696002746,37.17418311158121,22.59895696002746,37.17418311158121,4.212298515435551,3.9796719568416448,3.6945853278166982,0.0,50.74621741756303,0.0,34.604259356087695,0.0,9.269599644540172,0.0,21.896726323417248,0.0,158.52397778434116,0.0,154.52299117046326,0.0,120.61883928090575,0.0,92.92471060816365,75.00333832199527,120.82752201591663,3.9796719568416448,4.212298515435551,3.6945853278166982,3.3997625965203193,3.427517234034627,3.6964621376879325,4.636490810428648,5.052176104102161,6.482347556742784,5.5490520240810906
573,573,573,573,23.93531210100583,38.6498680387218,23.93531210100583,38.6498680387218,23.93531210100583,38.6498680387218,4.201386403175026,3.9097260465551784,3.5482972709068097,0.0,77.28028256068279,0.0,43.88084737839655,0.0,10.855233148688123,0.0,23.6538988376613,0.0,190.17409402589618,0.0,204.05923310397276,0.0,154.27298096261393,0.0,99.10819835959025,75.76095469092063,138.25507802346755,3.9097260465551784,4.201386403175026,3.5482972709068097,3.2021216100300816,3.1256093746185076,3.4292753216913843,4.179828246685827,4.7943124860040065,6.3109021108322105,5.465243162249142
574,574,574,574,21.05648487638619,38.38975657469324,21.05648487638619,38.38975657469324,21.05648487638619,38.38975657469324,4.174218378142931,3.9444007996854813,3.6666466580692187,0.0,51.95898230833421,0.0,28.130117835876437,0.0,7.850901754469458,0.0,22.191853817200514,0.0,148.9588937880093,0.0,147.37679273224302,0.0,108.09002739445523,0.0,95.99302553955062,77.68061383834993,123.97706100542042,3.9444007996854813,4.174218378142931,3.6666466580692187,3.4673339038691573,3.478927247465032,3.815535932724212,4.610848409499983,5.277071121474332,6.662701143328551,5.534516042645283
575,575,575,575,22.39951480524817,40.23320776889389,22.39951480524817,40.23320776889389,22.39951480524817,40.23320776889389,4.2938656525952235,4.050067387887923,3.7551971957324284,0.0,49.1152500027589,0.0,26.027988361279007,0.0,7.825498161621163,0.0,24.470656095593807,0.0,138.84636186573448,0.0,138.57336308490721,0.0,101.49763060933486,0.0,87.09095339384699,69.57508393901007,114.26707795252506,4.050067387887923,4.2938656525952235,3.7551971957324284,3.543663738512003,3.545800607157009,3.88386023982771,4.671959102496027,5.361398490345055,6.666220015617757,5.428385965987493
576,576,576,576,33.730208799321126,31.279425137432874,33.730208799321126,31.279425137432874,33.730208799321126,31.279425137432874,4.356042667407727,4.1294377306045496,3.8474436340584077,0.0,47.92558378800651,0.0,27.486550904467155,0.0,7.519391114670401,0.0,20.102826466054434,0.0,131.0610189211638,0.0,131.12797986741845,0.0,108.97811302312627,0.0,80.95150135797714,65.70265705374769,104.95969170101787,4.1294377306045496,4.356042667407727,3.8474436340584077,3.6063161499662044,3.6057615734922104,3.806651790647096,4.698581470544903,5.302199383306526,6.709543312831017,5.641857190738348
577,577,577,577,35.216557557892465,32.814932569562444,35.216557557892465,32.814932569562444,35.216557557892465,32.814932569562444,4.830688743399228,4.533206068386432,4.169306627379614,0.0,34.82798273099516,0.0,18.826462775304496,0.0,6.897188215886802,0.0,26.953380245402585,0.0,98.94301432965891,0.0,98.33793286798381,0.0,72.18691261650523,0.0,55.81071323647582,42.435028934700014,78.03282845148232,4.533206068386432,4.830688743399228,4.169306627379614,3.9115371571350686,3.9181973128079406,4.253853830647704,5.045179198879443,5.713078175193638,6.803319806201444,5.323466904591153
578,578,578,578,32.396534148769966,32.80027691011373,32.396534148769966,32.80027691011373,32.396534148769966,32.80027691011373,4.9733871645310135,4.654144002752184,4.289095616487979,0.0,31.993991911453705,0.0,16.85711798122567,0.0,5.736657332499842,0.0,20.67934911187018,0.0,89.88583512839566,0.0,90.2128360746385,0.0,64.34427041094796,0.0,49.92779643762482,37.2087546023449,69.88142516209612,4.654144002752184,4.9733871645310135,4.289095616487979,4.0157718554907955,4.011829159477517,4.378725297877746,5.137328923316083,5.833041683981573,7.003352727589978,5.611157837249365
579,579,579,579,34.11793424100786,33.98452594823994,34.11793424100786,33.98452594823994,34.11793424100786,33.98452594823994,3.1622588666301015,3.088211628840032,2.9852155645425293,0.0,97.19563245513173,0.0,48.116216980584724,0.0,11.25977882561611,0.0,27.370369757958873,0.0,248.07988389515396,0.0,225.76227627903918,0.0,167.82710414667326,0.0,211.21042403229274,197.28608441547425,232.22756806726645,3.088211628840032,3.1622588666301015,2.9852155645425293,2.9135211250663957,3.0158715618352963,3.3378447477617357,3.9308831248049945,4.694271313318093,6.271175350478523,5.3067983387037305
580,580,580,580,36.44462827490361,34.11626030241271,36.44462827490361,34.11626030241271,36.44462827490361,34.11626030241271,4.503183378339614,3.985233510730655,3.408230894243246,0.0,1271.711958519342,0.0,282.8144959060464,0.0,24.22260864772807,0.0,36.63780008307627,0.0,335.84529794896144,0.0,490.93857762233534,0.0,358.47303237159855,0.0,92.44993192559322,57.37552185581077,157.29236496411758,3.985233510730655,4.503183378339614,3.408230894243246,2.584651819314776,2.1724320999793605,2.5138587759509248,1.1390281120324275,2.7712458353962717,5.439447718599004,4.990176528590156
581,581,581,581,37.957450438894945,35.41454574198986,37.957450438894945,35.41454574198986,37.957450438894945,35.41454574198986,4.106016415721622,3.83783271646384,3.5208209329006417,0.0,74.51893530544804,0.0,33.82955787208384,0.0,10.095597030645292,0.0,33.653297321416765,0.0,172.72593291448837,0.0,170.84175823610764,0.0,128.39668981577591,0.0,105.89291738197326,82.71674454623856,141.79849676935234,3.83783271646384,4.106016415721622,3.5208209329006417,3.306606132396535,3.3185149190860184,3.628615431580564,4.219333396861389,5.076759195226252,6.389669981932652,5.082430943879314
582,582,582,582,35.1880852911235,35.63375579311395,35.1880852911235,35.63375579311395,35.1880852911235,35.63375579311395,4.631967076725585,4.279745011675618,3.8823742655112135,0.0,49.84394947093007,0.0,28.160130747072134,0.0,9.372639472515953,0.0,32.14141517400952,0.0,133.29964557207006,0.0,138.2428914744709,0.0,101.06909840092439,0.0,70.48585876317266,50.958093262900235,101.63663871211855,4.279745011675618,4.631967076725585,3.8823742655112135,3.587927513305166,3.5483929777757552,3.888454021145538,4.655968882291016,5.27591333275591,6.470345220505994,5.132337513336422
583,583,583,583,36.57077640709156,37.1998112817706,36.57077640709156,37.1998112817706,36.57077640709156,37.1998112817706,4.196750291704217,3.818356286295818,3.3753860427386533,0.0,698.8087771847423,0.0,249.33149183524415,0.0,24.303337121415474,0.0,40.062491466264376,0.0,284.86480840012274,0.0,354.0871010256166,0.0,297.3528946551626,0.0,107.80961260506456,76.08514687524263,162.1233551493969,3.818356286295818,4.196750291704217,3.3753860427386533,2.763402998186355,2.5272247344703818,2.7168195734931855,1.789104122062775,2.9080571610759565,5.435835221980611,4.893155114116072
584,584,584,584,30.802034771213098,34.05672515684232,30.802034771213098,34.05672515684232,30.802034771213098,34.05672515684232,4.192989869481276,3.969637082334451,3.685913515736499,0.0,55.36558527364895,0.0,30.55246288157627,0.0,8.109060474769684,0.0,21.694917105347866,0.0,151.9270085182063,0.0,152.31134523236867,0.0,113.34530487609771,0.0,93.787544833726,76.34912289449025,121.79643979210886,3.969637082334451,4.192989869481276,3.685913515736499,3.4459125336157133,3.4431693652924666,3.7639911625673994,4.541900261914206,5.187384437140695,6.6275736518517885,5.559105012345656
585,585,585,585,32.381024032123555,35.70254547796822,32.381024032123555,35.70254547796822,32.381024032123555,35.70254547796822,4.764277538996334,4.431113407973579,4.039627079369743,0.0,45.05059794914868,0.0,25.059585535980396,0.0,7.615234881832743,0.0,25.293940752696948,0.0,120.56400261067485,0.0,125.52120133127357,0.0,94.27837094561211,0.0,61.31329230405599,45.111678284115946,87.93244888311924,4.431113407973579,4.764277538996334,4.039627079369743,3.696955855721745,3.653207282199901,3.9639698258551714,4.765748600819269,5.4025652903504,6.695791742208325,5.392458757617277
586,586,586,586,29.532641950074083,35.8090720489529,29.532641950074083,35.8090720489529,29.532641950074083,35.8090720489529,4.539067602038245,4.226282323132946,3.854139729164073,0.0,50.89644764351186,0.0,27.011820473771667,0.0,7.954325495838889,0.0,22.71190136378394,0.0,138.38702265971875,0.0,141.21525028530962,0.0,104.28747262693054,0.0,74.0435223843687,55.5102213598075,104.31436251224964,4.226282323132946,4.539067602038245,3.854139729164073,3.547261585599977,3.5252959997629656,3.8544196435011173,4.633281321302438,5.321115363386359,6.648491603479955,5.509366266472468
587,587,587,587,30.916608028935446,37.13300168459665,30.916608028935446,37.13300168459665,30.916608028935446,37.13300168459665,4.543163629587639,4.2316626380252265,3.8755762187151443,0.0,48.74904971618079,0.0,26.36297277288987,0.0,7.643131584685332,0.0,23.468622991632692,0.0,132.05319470412724,0.0,136.26114114621703,0.0,100.3248913934979,0.0,73.67751080399732,55.30119908964799,102.27500573282603,4.2316626380252265,4.543163629587639,3.8755762187151443,3.598127719092459,3.56406994573818,3.896478254346139,4.680084614377272,5.347514047214481,6.691821658766592,5.473780979101044
588,588,588,588,33.776142980218204,37.148169527201745,33.776142980218204,37.148169527201745,33.776142980218204,37.148169527201745,4.336961957862931,4.048260280805155,3.6930421838204595,0.0,50.98518616756453,0.0,27.468247626074238,0.0,10.200735988902634,0.0,31.799775533761544,0.0,156.06147834644884,0.0,166.3156514757158,0.0,123.86665978844135,0.0,87.2360288966757,66.867520089781,120.99937483778717,4.048260280805155,4.336961957862931,3.6930421838204595,3.4167607084899494,3.347667196709354,3.667613933785285,4.631389976433286,5.302922615245617,6.378421231284442,5.143939863937724
589,589,589,589,35.16336430195877,38.72238097840916,35.16336430195877,38.72238097840916,35.16336430195877,38.72238097840916,4.168299883912977,3.9266544175861506,3.5956471464487274,0.0,64.07962664026958,0.0,34.496704573479185,0.0,11.332043360737531,0.0,38.20864594590329,0.0,171.34694461586577,0.0,177.82165249519514,0.0,132.61012049528574,0.0,97.57492653414063,78.10521755749241,132.35524046942885,3.9266544175861506,4.168299883912977,3.5956471464487274,3.31530908828809,3.275038395441423,3.593558325809754,4.383200068329486,5.055555976368337,6.264229430928548,4.944595881874386
590,590,590,590,32.31218965711431,38.52644317115894,32.31218965711431,38.52644317115894,32.31218965711431,38.52644317115894,3.71158417373925,3.5779032177371386,3.4155033083303126,0.0,57.564380209485016,0.0,31.23966325507539,0.0,9.91042688564153,0.0,33.088180296619406,0.0,170.22671636242427,0.0,161.4941044026829,0.0,118.88028094244908,0.0,134.53606249246653,118.95051605046743,156.24231914332375,3.5779032177371386,3.71158417373925,3.4155033083303126,3.322430695554738,3.3796083191234967,3.712225443102189,4.499615417466108,5.163234140512035,6.4097690953494775,5.1008177911414405
591,591,591,591,33.73052416146487,40.226642774464416,33.73052416146487,40.226642774464416,33.73052416146487,40.226642774464416,4.100675821604205,3.7871397247423744,3.4297511975485495,0.0,84.02903447846587,0.0,43.19795150487756,0.0,12.582650233613526,0.0,37.95217642992768,0.0,201.35865218487461,0.0,209.7497208349975,0.0,154.71059730781792,0.0,110.95429291265795,83.12461969335524,154.20537826104646,3.7871397247423744,4.100675821604205,3.4297511975485495,3.1400742611133614,3.095746521300609,3.4261998428575984,4.088926566540099,4.8113421185658245,6.150569688838116,4.951908284308935
592,592,592,592,39.40017365435107,37.22126201834907,39.40017365435107,37.22126201834907,39.40017365435107,37.22126201834907,4.215846232584958,3.960246425453284,3.6513338304043677,0.0,55.38325090418398,0.0,29.5946708138265,0.0,9.699328842679066,0.0,33.58814709993785,0.0,157.18103976973268,0.0,156.07563702208537,0.0,115.29911280662236,0.0,94.60224218547222,74.75865976477385,125.73797675032309,3.960246425453284,4.215846232584958,3.6513338304043677,3.408999606619396,3.4166622095546817,3.7454350861576735,4.54155388870657,5.221966215977554,6.433145790624439,5.084534883702477
593,593,593,593,40.84179029009763,38.69045599737402,40.84179029009763,38.69045599737402,40.84179029009763,38.69045599737402,4.273652732994567,3.9477015758763683,3.5695001701315974,0.0,77.97115250851118,0.0,43.424113379982856,0.0,13.288588024539404,0.0,42.03255936112685,0.0,184.42829213490467,0.0,204.66420320410694,0.0,159.75587264474703,0.0,95.70163768208869,70.88248045436585,135.58134314105314,3.9477015758763683,4.273652732994567,3.5695001701315974,3.2354311385805348,3.1223952774474775,3.3913579203991855,4.170165115827448,4.805672600199392,6.091302906132329,4.841035412532577
594,594,594,594,37.91264567960039,38.821238408647964,37.91264567960039,38.821238408647964,37.91264567960039,38.821238408647964,3.997368982775609,3.686186854973575,3.3088496347254246,0.0,369.75804229204937,0.0,149.36821736741706,0.0,27.018638173410608,0.0,43.55815024795757,0.0,283.6993991136592,0.0,328.2724900899453,0.0,275.3871885580712,0.0,121.76578082038105,91.4223555380312,172.36939055961838,3.686186854973575,3.997368982775609,3.3088496347254246,2.767853960139365,2.609413776292161,2.8001406691660975,2.480205928147993,3.4643545051361126,5.320841361515718,4.8023264284753475
595,595,595,595,39.61909137368308,40.18665624372642,39.61909137368308,40.18665624372642,39.61909137368308,40.18665624372642,3.47957150305134,3.3152796656036045,3.124694416209585,0.0,70.59894360480963,0.0,39.213536460213014,0.0,11.958703889165802,0.0,39.59512293872615,0.0,210.61353010951828,0.0,196.079074339105,0.0,141.10957662929852,0.0,171.35158805998967,147.2893680365532,204.23126789632335,3.3152796656036045,3.47957150305134,3.124694416209585,3.0912843314143608,3.1689218799811307,3.5261087778727216,4.278004493476524,4.916409973062405,6.205789718988996,4.905895760643244
596,596,596,596,42.14235936341726,40.31441655708616,42.14235936341726,40.31441655708616,42.14235936341726,40.31441655708616,4.215498012261234,3.9370117055651477,3.5987711032494296,0.0,67.41661210255569,0.0,38.76821403905589,0.0,13.595811988032994,0.0,46.795065185666196,0.0,177.71194131768308,0.0,186.23600310222162,0.0,139.72714563766084,0.0,96.64854443620476,74.78264041462421,131.97496597330903,3.9370117055651477,4.215498012261234,3.5987711032494296,3.2757084722124805,3.224840893816876,3.5367980316832286,4.328082689836289,4.928810513657398,6.06648712440389,4.724499858534506
597,597,597,597,43.583503672169435,41.96997948171199,43.583503672169435,41.96997948171199,43.583503672169435,41.96997948171199,4.0825985040719175,3.766647800793005,3.3968390350991644,0.0,80.7783607092477,0.0,43.635661220477026,0.0,14.442182116898648,0.0,50.78891437953273,0.0,211.44304614809633,0.0,223.80889131094295,0.0,165.21072697468327,0.0,113.0683044653923,84.52021602060242,158.95141044815233,3.766647800793005,4.0825985040719175,3.3968390350991644,3.08701648295113,3.025306660352772,3.3549043944357653,4.1317624112819935,4.8003960967263195,6.000917957059613,4.635577675450524
598,598,598,598,40.78183919504958,42.023520045622014,40.78183919504958,42.023520045622014,40.78183919504958,42.023520045622014,3.823359928961814,3.604479883580363,3.3301035063040647,0.0,70.66010789598596,0.0,37.95140806671762,0.0,13.104384957728195,0.0,48.907362241181005,0.0,203.12764983182288,0.0,201.18012396245234,0.0,147.03374042899924,0.0,131.2828652310966,107.31391238879219,169.02797848082255,3.604479883580363,3.823359928961814,3.3301035063040647,3.1305773905023813,3.1410373214635667,3.481457486246418,4.277064259363196,4.951930265873077,6.106458393629193,4.676564399223191
599,599,599,599,42.07931178202552,43.51113791215341,42.07931178202552,43.51113791215341,42.07931178202552,43.51113791215341,4.002513875625782,3.726797654336968,3.38701795990786,0.0,90.05462968914439,0.0,57.249958871710525,0.0,19.74002177706693,0.0,53.82945711840079,0.0,233.31508612402797,0.0,247.2086690337582,0.0,196.84861464530874,0.0,117.2953885592432,90.99016440844217,160.39573501294183,3.726797654336968,4.002513875625782,3.38701795990786,2.980142947179848,2.9173407590439115,3.164669093205652,4.01373488821151,4.5055620524612605,5.661630931387995,4.572450000287632
